id_observation,date,annee,mois,semaine,region_administrative,prefecture,zone_climatique,latitude,longitude,temperature_moyenne_c,temperature_min_c,temperature_max_c,precipitation_mm,precipitation_7j_mm,precipitation_30j_mm,humidite_relative_pct,vitesse_vent_kmh,jours_pluie_7j,humidite_sol_pct,indice_eau_stagnante,cas_paludisme_simules,taux_incidence_simule_pour_1000,niveau_risque
GN2025-03673,2025-05-18,2025,5,20,Boké,Boffa,côtier,10.18000,-14.04000,28.99,24.84,33.35,2.98,32.81,129.81,61.38,10.97,5,40.16,0.457,6,0.006,faible
GN2025-03674,2025-04-01,2025,4,14,Boké,Boké,côtier,10.94000,-14.29000,30.51,26.71,33.77,0.65,1.80,23.91,58.39,7.83,0,31.55,0.076,3,0.003,faible
GN2025-03675,2025-06-27,2025,6,26,Boké,Fria,côtier,10.37000,-13.58000,28.43,23.00,34.18,1.67,188.51,574.58,71.15,9.10,5,76.27,1.000,8,0.008,eleve
GN2025-03676,2025-11-20,2025,11,47,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,27.93,23.89,33.19,0.88,56.65,232.50,77.63,6.75,5,63.45,0.551,6,0.006,moyen
GN2025-03677,2025-09-07,2025,9,36,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,29.45,24.58,33.46,2.59,29.27,246.38,83.86,7.66,6,63.53,0.528,7,0.007,faible
GN2025-03678,2025-08-08,2025,8,32,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,27.87,23.97,31.16,2.54,72.48,274.95,72.02,8.88,5,57.50,0.639,11,0.011,moyen
GN2025-03679,2025-05-29,2025,5,22,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.99,24.27,32.32,1.80,35.46,264.80,69.17,8.62,5,62.56,0.464,8,0.008,faible
GN2025-03680,2025-08-14,2025,8,33,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,27.23,24.12,30.24,2.41,131.90,404.58,74.41,10.19,5,64.59,0.950,14,0.014,eleve
GN2025-03681,2025-07-08,2025,7,28,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.50,23.04,31.55,34.61,101.22,603.44,81.21,10.85,6,75.67,0.820,10,0.011,eleve
GN2025-03682,2025-06-06,2025,6,23,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.59,25.89,32.61,2.83,97.20,247.07,66.81,5.55,6,51.57,0.776,8,0.008,moyen
GN2025-03683,2025-08-01,2025,8,31,Kankan,Kérouané,forestier,9.27000,-9.01000,27.52,22.68,32.83,2.38,119.23,450.60,74.24,9.36,7,72.74,0.903,6,0.006,eleve
GN2025-03684,2025-03-07,2025,3,10,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.13,25.46,34.34,0.09,3.31,33.87,55.05,10.84,0,32.04,0.089,4,0.004,faible
GN2025-03685,2025-07-10,2025,7,28,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.79,23.31,33.67,1.38,61.37,232.60,76.93,10.18,7,52.56,0.753,8,0.008,moyen
GN2025-03686,2025-05-16,2025,5,20,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,31.16,27.02,35.44,17.28,30.80,86.49,70.48,8.30,4,52.91,0.478,5,0.005,faible
GN2025-03687,2025-09-01,2025,9,36,Kindia,Coyah,côtier,9.71000,-13.38000,27.09,22.07,30.62,49.63,274.93,993.21,85.80,9.53,7,98.00,1.000,15,0.017,eleve
GN2025-03688,2025-09-02,2025,9,36,Kindia,Dubréka,côtier,9.79000,-13.52000,27.45,21.93,31.74,1.40,91.98,939.01,76.20,10.08,5,97.74,0.726,12,0.013,eleve
GN2025-03689,2025-09-21,2025,9,38,Kindia,Forécariah,côtier,9.43000,-13.09000,27.48,22.51,31.52,42.52,220.00,1405.60,74.02,5.52,6,98.00,1.000,12,0.013,eleve
GN2025-03690,2025-11-13,2025,11,46,Kindia,Kindia,côtier,10.06000,-12.87000,26.73,22.14,30.95,7.21,228.21,949.99,80.02,11.39,6,88.08,1.000,16,0.017,eleve
GN2025-03691,2025-05-05,2025,5,19,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.50,21.97,31.91,0.96,2.88,108.19,65.56,8.51,0,45.72,0.096,4,0.004,faible
GN2025-03692,2025-07-08,2025,7,28,Labé,Koubia,montagneux,11.59000,-11.90000,25.24,22.06,30.60,0.69,132.37,258.71,75.95,9.98,5,55.23,0.907,12,0.011,moyen
GN2025-03693,2025-05-07,2025,5,19,Labé,Labé,montagneux,11.32000,-12.29000,24.31,18.77,28.54,25.81,43.31,99.23,63.93,15.22,3,42.15,0.437,3,0.003,faible
GN2025-03694,2025-09-10,2025,9,37,Labé,Lélouma,montagneux,11.18000,-12.48000,23.37,19.77,28.78,1.60,103.65,323.95,75.85,6.47,6,64.47,0.886,3,0.003,moyen
GN2025-03695,2025-09-06,2025,9,36,Labé,Mali,montagneux,12.08000,-12.30000,24.33,19.53,29.65,0.11,152.38,466.17,79.52,9.68,4,68.01,1.000,15,0.013,eleve
GN2025-03696,2025-05-17,2025,5,20,Labé,Tougué,montagneux,11.45000,-11.67000,26.15,20.56,30.62,1.83,63.26,128.43,63.87,8.07,5,50.59,0.602,3,0.003,moyen
GN2025-03697,2025-12-23,2025,12,52,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.68,20.49,30.46,46.32,170.75,684.57,75.82,6.27,7,77.32,1.000,11,0.010,eleve
GN2025-03698,2025-07-15,2025,7,29,Mamou,Mamou,montagneux,10.38000,-12.09000,25.61,22.56,31.14,0.48,102.78,356.43,76.38,8.74,3,66.50,0.721,7,0.007,moyen
GN2025-03699,2025-12-02,2025,12,49,Mamou,Pita,montagneux,11.06000,-12.40000,25.02,19.69,28.32,1.96,87.89,492.05,77.10,7.28,5,71.24,0.697,4,0.004,moyen
GN2025-03700,2025-03-22,2025,3,12,Nzérékoré,Beyla,forestier,8.69000,-8.65000,28.51,24.54,34.21,0.08,3.59,77.72,59.89,10.24,0,37.39,0.089,6,0.006,faible
GN2025-03701,2025-06-03,2025,6,23,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,25.90,22.54,31.35,1.83,211.94,705.88,66.25,8.61,7,84.72,1.000,15,0.017,eleve
GN2025-03702,2025-04-01,2025,4,14,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.41,21.60,30.22,38.43,92.70,194.95,62.58,9.29,3,42.81,0.646,10,0.011,moyen
GN2025-03703,2025-07-06,2025,7,27,Nzérékoré,Macenta,forestier,8.54000,-9.47000,23.66,18.39,28.08,2.62,121.48,808.02,74.28,9.68,7,87.09,0.941,9,0.010,eleve
GN2025-03704,2025-12-07,2025,12,49,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,25.73,22.64,30.14,2.50,117.19,679.14,80.77,6.76,6,85.71,0.918,15,0.016,eleve
GN2025-03705,2025-07-31,2025,7,31,Nzérékoré,Yomou,forestier,7.56000,-9.31000,26.41,22.24,32.13,0.31,200.78,925.41,69.75,7.42,5,92.61,1.000,15,0.016,eleve
GN2025-03706,2025-05-31,2025,5,22,Conakry,Conakry,côtier,9.54000,-13.68000,27.43,21.92,32.28,32.26,143.06,376.14,74.04,10.49,7,65.29,1.000,8,0.009,eleve
GN2025-03707,2025-04-21,2025,4,17,Boké,Boffa,côtier,10.18000,-14.04000,29.08,24.92,32.90,0.08,29.79,135.71,60.08,11.32,1,45.02,0.234,3,0.003,faible
GN2025-03708,2025-06-07,2025,6,23,Boké,Boké,côtier,10.94000,-14.29000,28.66,25.16,33.26,1.94,99.69,277.72,68.90,8.27,6,46.93,0.832,5,0.005,moyen
GN2025-03709,2025-03-29,2025,3,13,Boké,Fria,côtier,10.37000,-13.58000,28.96,25.10,34.34,24.99,27.94,132.98,60.30,10.49,2,44.47,0.287,8,0.008,faible
GN2025-03710,2025-11-23,2025,11,47,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,28.25,23.39,31.29,1.44,150.84,326.37,78.61,9.31,5,58.56,1.000,8,0.008,eleve
GN2025-03711,2025-06-11,2025,6,24,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,29.14,25.47,34.79,2.93,16.64,145.55,72.17,6.16,6,55.65,0.462,4,0.004,faible
GN2025-03712,2025-04-01,2025,4,14,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,29.37,24.95,33.83,0.56,4.66,23.16,63.49,9.13,1,44.30,0.091,3,0.003,faible
GN2025-03713,2025-06-20,2025,6,25,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,26.44,21.90,32.06,2.29,114.69,467.90,75.09,7.09,7,67.74,0.934,8,0.008,moyen
GN2025-03714,2025-11-05,2025,11,45,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.22,23.08,32.10,2.37,136.31,430.00,74.55,6.06,7,71.50,1.000,16,0.016,eleve
GN2025-03715,2025-12-02,2025,12,49,Faranah,Kissidougou,forestier,9.18000,-10.10000,27.30,23.11,31.36,50.18,220.77,820.95,77.88,6.94,6,83.94,1.000,14,0.015,eleve
GN2025-03716,2025-04-23,2025,4,17,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.73,25.83,34.41,0.52,20.08,55.17,61.79,8.00,1,40.29,0.213,4,0.004,faible
GN2025-03717,2025-10-14,2025,10,42,Kankan,Kérouané,forestier,9.27000,-9.01000,26.42,21.70,32.03,14.94,226.21,675.69,82.93,9.00,6,86.89,1.000,9,0.009,eleve
GN2025-03718,2025-09-08,2025,9,37,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,28.54,24.38,34.00,0.52,48.76,178.60,75.49,8.40,5,59.09,0.590,6,0.006,moyen
GN2025-03719,2025-11-30,2025,11,48,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,29.29,25.79,33.63,55.35,100.69,346.77,80.91,9.57,5,74.79,0.821,11,0.011,moyen
GN2025-03720,2025-09-16,2025,9,38,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,29.01,24.62,33.69,2.77,66.00,243.80,73.05,9.38,6,57.69,0.643,6,0.006,moyen
GN2025-03721,2025-02-14,2025,2,7,Kindia,Coyah,côtier,9.71000,-13.38000,28.33,25.19,32.98,31.60,33.87,72.06,58.92,11.23,1,45.81,0.290,4,0.004,faible
GN2025-03722,2025-01-15,2025,1,3,Kindia,Dubréka,côtier,9.79000,-13.52000,29.51,26.17,34.68,0.79,3.47,6.61,59.73,13.38,0,42.68,0.154,5,0.006,faible
GN2025-03723,2025-06-06,2025,6,23,Kindia,Forécariah,côtier,9.43000,-13.09000,27.87,23.69,32.69,0.91,74.23,488.56,70.12,9.96,5,68.36,0.684,7,0.008,moyen
GN2025-03724,2025-05-15,2025,5,20,Kindia,Kindia,côtier,10.06000,-12.87000,26.35,22.28,29.52,1.37,101.38,298.27,66.94,9.01,5,56.04,0.752,7,0.007,moyen
GN2025-03725,2025-10-21,2025,10,43,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.37,23.56,31.12,1.34,114.41,543.30,67.23,6.66,7,67.42,0.976,8,0.008,eleve
GN2025-03726,2025-08-02,2025,8,31,Labé,Koubia,montagneux,11.59000,-11.90000,24.78,20.89,30.53,22.28,62.34,425.13,77.18,8.27,4,74.39,0.591,10,0.009,moyen
GN2025-03727,2025-06-04,2025,6,23,Labé,Labé,montagneux,11.32000,-12.29000,24.61,19.77,28.04,13.07,79.58,309.46,68.94,9.96,6,63.41,0.676,9,0.008,moyen
GN2025-03728,2025-04-13,2025,4,15,Labé,Lélouma,montagneux,11.18000,-12.48000,24.93,19.42,30.44,0.18,19.04,93.27,56.31,10.50,1,39.06,0.239,3,0.003,faible
GN2025-03729,2025-10-21,2025,10,43,Labé,Mali,montagneux,12.08000,-12.30000,24.60,21.48,28.74,25.67,130.39,298.55,73.26,7.39,5,57.97,0.943,7,0.006,moyen
GN2025-03730,2025-01-20,2025,1,4,Labé,Tougué,montagneux,11.45000,-11.67000,25.98,21.84,29.61,0.66,26.11,66.87,56.89,12.06,2,37.76,0.292,5,0.005,faible
GN2025-03731,2025-07-18,2025,7,29,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.98,20.83,30.75,0.27,95.54,324.31,74.83,8.87,6,63.36,0.778,7,0.007,moyen
GN2025-03732,2025-07-05,2025,7,27,Mamou,Mamou,montagneux,10.38000,-12.09000,25.01,19.69,30.76,1.98,80.36,327.88,72.74,8.44,7,62.21,0.762,9,0.009,moyen
GN2025-03733,2025-04-22,2025,4,17,Mamou,Pita,montagneux,11.06000,-12.40000,25.95,20.78,30.66,14.87,48.33,70.90,62.78,6.80,3,42.83,0.417,2,0.002,faible
GN2025-03734,2025-08-08,2025,8,32,Nzérékoré,Beyla,forestier,8.69000,-8.65000,26.47,23.30,30.82,7.53,122.68,915.84,76.48,12.01,6,95.92,0.909,15,0.015,eleve
GN2025-03735,2025-01-14,2025,1,3,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,27.14,23.64,30.36,0.16,2.08,4.49,55.81,8.30,0,30.12,0.052,1,0.001,faible
GN2025-03736,2025-01-11,2025,1,2,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.55,21.76,32.10,0.65,3.08,4.73,61.59,7.14,0,36.50,0.057,4,0.004,faible
GN2025-03737,2025-07-04,2025,7,27,Nzérékoré,Macenta,forestier,8.54000,-9.47000,26.21,21.73,31.11,10.30,119.27,780.60,71.95,8.57,7,79.14,0.919,12,0.013,eleve
GN2025-03738,2025-05-09,2025,5,19,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.65,21.63,31.46,0.10,51.63,217.39,72.32,8.40,4,57.63,0.485,11,0.012,moyen
GN2025-03739,2025-12-30,2025,12,1,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.50,21.13,29.15,32.84,311.35,1238.47,69.90,9.00,6,98.00,1.000,19,0.020,eleve
GN2025-03740,2025-08-03,2025,8,31,Conakry,Conakry,côtier,9.54000,-13.68000,28.12,24.85,31.35,113.17,374.29,1140.79,78.24,6.01,7,98.00,1.000,19,0.022,eleve
GN2025-03741,2025-05-17,2025,5,20,Boké,Boffa,côtier,10.18000,-14.04000,28.66,23.71,34.03,0.42,49.88,127.62,67.88,8.18,5,48.39,0.576,5,0.005,faible
GN2025-03742,2025-11-07,2025,11,45,Boké,Boké,côtier,10.94000,-14.29000,27.48,21.92,31.12,0.35,49.57,387.17,76.60,8.08,5,59.15,0.601,7,0.007,moyen
GN2025-03743,2025-12-04,2025,12,49,Boké,Fria,côtier,10.37000,-13.58000,28.40,24.88,33.24,2.68,89.99,500.05,73.71,7.77,7,90.51,0.870,7,0.007,moyen
GN2025-03744,2025-01-19,2025,1,3,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,31.25,27.00,35.34,0.69,44.15,70.34,59.53,11.55,2,46.53,0.374,3,0.003,faible
GN2025-03745,2025-10-05,2025,10,40,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,27.24,22.88,33.01,2.34,38.17,117.77,77.67,12.00,7,49.05,0.659,8,0.007,moyen
GN2025-03746,2025-03-28,2025,3,13,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,28.73,25.32,32.20,0.80,12.87,24.30,60.55,10.62,2,36.98,0.253,4,0.004,faible
GN2025-03747,2025-08-18,2025,8,34,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.39,22.56,31.48,9.67,49.96,471.46,70.63,10.21,6,70.96,0.627,11,0.010,moyen
GN2025-03748,2025-07-23,2025,7,30,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.34,24.16,32.22,1.23,54.50,287.77,75.54,7.07,6,57.91,0.646,7,0.007,moyen
GN2025-03749,2025-12-16,2025,12,51,Faranah,Kissidougou,forestier,9.18000,-10.10000,25.78,21.11,31.45,53.76,231.37,717.61,80.45,6.05,6,84.39,1.000,15,0.016,eleve
GN2025-03750,2025-02-07,2025,2,6,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,30.16,25.90,35.59,0.09,2.30,45.13,60.06,12.50,0,44.07,0.041,6,0.006,faible
GN2025-03751,2025-03-07,2025,3,10,Kankan,Kérouané,forestier,9.27000,-9.01000,28.47,23.90,31.54,0.24,2.35,18.15,63.75,10.81,0,35.24,0.013,6,0.006,faible
GN2025-03752,2025-10-14,2025,10,42,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.08,23.78,32.14,0.68,11.51,216.41,75.09,7.04,3,57.41,0.217,5,0.005,faible
GN2025-03753,2025-07-28,2025,7,31,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.54,24.30,33.16,24.85,50.88,286.98,77.83,5.82,5,64.55,0.539,16,0.016,moyen
GN2025-03754,2025-03-05,2025,3,10,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,31.31,27.89,36.68,0.23,3.76,31.94,56.34,10.53,0,37.63,0.125,2,0.002,faible
GN2025-03755,2025-12-03,2025,12,49,Kindia,Coyah,côtier,9.71000,-13.38000,25.89,22.38,31.56,2.39,208.88,689.36,75.16,8.61,6,70.36,1.000,7,0.008,eleve
GN2025-03756,2025-11-17,2025,11,47,Kindia,Dubréka,côtier,9.79000,-13.52000,26.39,21.50,31.85,32.90,349.36,1121.30,75.93,7.86,7,98.00,1.000,14,0.015,eleve
GN2025-03757,2025-12-01,2025,12,49,Kindia,Forécariah,côtier,9.43000,-13.09000,27.06,24.00,31.53,114.70,424.01,1060.92,82.38,8.59,7,98.00,1.000,18,0.019,eleve
GN2025-03758,2025-08-22,2025,8,34,Kindia,Kindia,côtier,10.06000,-12.87000,25.82,21.63,29.22,5.71,69.32,791.28,73.66,7.74,7,89.11,0.704,9,0.010,eleve
GN2025-03759,2025-01-27,2025,1,5,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,26.43,22.77,30.10,0.60,2.55,47.92,59.85,11.18,0,45.68,0.105,1,0.001,faible
GN2025-03760,2025-05-19,2025,5,21,Labé,Koubia,montagneux,11.59000,-11.90000,25.15,21.47,28.88,0.30,16.40,129.05,63.08,8.98,5,53.36,0.452,6,0.005,faible
GN2025-03761,2025-01-25,2025,1,4,Labé,Labé,montagneux,11.32000,-12.29000,26.38,22.43,31.03,0.71,44.61,56.44,53.02,6.24,1,44.67,0.339,1,0.001,faible
GN2025-03762,2025-02-24,2025,2,9,Labé,Lélouma,montagneux,11.18000,-12.48000,25.26,20.09,29.58,0.03,2.36,9.97,51.95,6.19,0,35.10,0.061,3,0.003,faible
GN2025-03763,2025-05-12,2025,5,20,Labé,Mali,montagneux,12.08000,-12.30000,24.62,19.20,28.59,0.67,44.32,207.24,59.35,9.28,6,47.39,0.552,5,0.005,faible
GN2025-03764,2025-06-01,2025,6,22,Labé,Tougué,montagneux,11.45000,-11.67000,24.89,20.96,28.41,0.95,87.86,239.34,69.31,15.85,5,49.25,0.688,6,0.005,moyen
GN2025-03765,2025-05-28,2025,5,22,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.42,19.16,28.85,7.28,15.48,157.92,70.48,13.45,4,56.01,0.344,5,0.005,faible
GN2025-03766,2025-12-14,2025,12,50,Mamou,Mamou,montagneux,10.38000,-12.09000,26.21,22.43,30.16,23.95,58.15,597.25,75.69,10.98,5,76.06,0.598,8,0.008,moyen
GN2025-03767,2025-06-04,2025,6,23,Mamou,Pita,montagneux,11.06000,-12.40000,24.89,20.56,29.62,2.28,45.12,200.42,72.13,4.61,5,55.59,0.553,3,0.003,faible
GN2025-03768,2025-11-27,2025,11,48,Nzérékoré,Beyla,forestier,8.69000,-8.65000,26.44,22.73,31.12,20.79,81.47,633.34,76.55,1.00,6,78.20,0.748,17,0.017,moyen
GN2025-03769,2025-01-23,2025,1,4,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,26.68,21.68,30.38,0.65,14.30,20.14,58.49,7.76,1,37.42,0.162,3,0.003,faible
GN2025-03770,2025-01-18,2025,1,3,Nzérékoré,Lola,forestier,7.80000,-8.53000,25.52,21.86,30.91,0.62,3.12,7.85,62.32,12.23,0,46.83,0.136,2,0.002,faible
GN2025-03771,2025-08-24,2025,8,34,Nzérékoré,Macenta,forestier,8.54000,-9.47000,24.76,19.93,28.80,108.91,348.64,1460.27,89.89,6.39,7,98.00,1.000,19,0.021,eleve
GN2025-03772,2025-10-23,2025,10,43,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.35,21.91,31.05,5.57,252.69,1027.45,81.18,6.19,7,98.00,1.000,13,0.014,eleve
GN2025-03773,2025-05-12,2025,5,20,Nzérékoré,Yomou,forestier,7.56000,-9.31000,26.39,22.10,31.18,0.43,51.99,233.04,71.82,8.06,6,52.96,0.557,11,0.012,moyen
GN2025-03774,2025-01-06,2025,1,2,Conakry,Conakry,côtier,9.54000,-13.68000,28.21,23.84,32.32,0.31,1.55,1.55,62.10,14.11,0,29.94,0.142,3,0.003,faible
GN2025-03775,2025-04-12,2025,4,15,Boké,Boffa,côtier,10.18000,-14.04000,28.87,25.10,31.89,0.14,21.24,82.21,63.92,11.50,2,50.11,0.281,7,0.007,faible
GN2025-03776,2025-05-09,2025,5,19,Boké,Boké,côtier,10.94000,-14.29000,29.11,24.79,34.34,0.59,54.05,133.38,62.44,9.44,5,51.45,0.531,13,0.013,faible
GN2025-03777,2025-01-18,2025,1,3,Boké,Fria,côtier,10.37000,-13.58000,29.36,26.02,32.86,0.36,3.54,38.91,57.12,11.58,0,37.64,0.074,4,0.004,faible
GN2025-03778,2025-02-22,2025,2,8,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,30.23,26.42,34.61,0.08,2.85,13.79,56.10,8.19,0,46.92,0.095,1,0.001,faible
GN2025-03779,2025-07-23,2025,7,30,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,28.93,25.34,33.51,0.25,16.32,99.82,75.54,8.49,4,44.71,0.382,8,0.007,faible
GN2025-03780,2025-06-08,2025,6,23,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,26.68,23.64,30.32,2.73,54.83,196.65,72.07,6.66,7,52.58,0.654,12,0.012,moyen
GN2025-03781,2025-02-18,2025,2,8,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.28,22.84,31.90,0.63,21.06,43.48,51.85,10.68,1,43.28,0.203,1,0.001,faible
GN2025-03782,2025-04-09,2025,4,15,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.88,25.09,33.78,0.24,19.21,59.85,58.96,12.54,1,31.94,0.138,3,0.003,faible
GN2025-03783,2025-12-25,2025,12,52,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.83,21.24,32.25,0.22,146.85,814.15,76.38,8.76,6,84.99,1.000,16,0.017,eleve
GN2025-03784,2025-05-10,2025,5,19,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.76,24.61,34.67,1.27,52.27,83.70,61.52,12.68,4,48.32,0.480,7,0.007,faible
GN2025-03785,2025-03-26,2025,3,13,Kankan,Kérouané,forestier,9.27000,-9.01000,28.74,24.91,34.08,0.49,16.76,33.69,62.01,9.06,1,42.57,0.181,5,0.005,faible
GN2025-03786,2025-03-29,2025,3,13,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.32,24.30,34.54,8.14,14.06,39.49,59.51,7.25,2,40.80,0.213,3,0.003,faible
GN2025-03787,2025-09-08,2025,9,37,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.64,23.12,31.96,75.13,128.03,272.78,76.03,8.90,7,52.25,1.000,9,0.009,eleve
GN2025-03788,2025-08-20,2025,8,34,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,28.73,23.78,31.91,1.99,43.58,203.65,77.23,11.50,3,50.12,0.395,8,0.007,faible
GN2025-03789,2025-10-05,2025,10,40,Kindia,Coyah,côtier,9.71000,-13.38000,28.06,23.47,32.42,25.23,429.84,1340.76,84.57,8.00,7,98.00,1.000,12,0.013,eleve
GN2025-03790,2025-06-21,2025,6,25,Kindia,Dubréka,côtier,9.79000,-13.52000,26.71,23.05,30.54,0.85,98.75,464.90,69.13,9.22,4,77.86,0.728,7,0.008,eleve
GN2025-03791,2025-02-01,2025,2,5,Kindia,Forécariah,côtier,9.43000,-13.09000,29.35,26.27,33.40,0.08,1.98,16.99,58.38,11.20,0,40.28,0.094,6,0.006,faible
GN2025-03792,2025-03-04,2025,3,10,Kindia,Kindia,côtier,10.06000,-12.87000,27.92,22.57,33.16,0.65,2.96,29.74,53.67,9.61,0,34.03,0.000,2,0.002,faible
GN2025-03793,2025-06-19,2025,6,25,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.98,24.92,31.22,1.54,73.82,278.39,70.18,7.72,7,70.67,0.695,10,0.010,moyen
GN2025-03794,2025-11-29,2025,11,48,Labé,Koubia,montagneux,11.59000,-11.90000,25.05,20.85,29.48,1.11,30.21,465.59,72.87,5.12,7,75.62,0.605,8,0.007,moyen
GN2025-03795,2025-11-16,2025,11,46,Labé,Labé,montagneux,11.32000,-12.29000,24.40,20.22,29.87,3.81,102.22,392.07,74.24,6.69,7,63.70,0.790,11,0.010,moyen
GN2025-03796,2025-01-12,2025,1,2,Labé,Lélouma,montagneux,11.18000,-12.48000,25.02,20.08,29.23,0.12,2.71,4.79,61.24,7.83,0,37.00,0.087,3,0.003,faible
GN2025-03797,2025-08-22,2025,8,34,Labé,Mali,montagneux,12.08000,-12.30000,24.46,21.11,30.05,12.73,124.78,458.02,73.62,8.94,6,72.97,0.932,7,0.006,eleve
GN2025-03798,2025-08-05,2025,8,32,Labé,Tougué,montagneux,11.45000,-11.67000,24.76,20.58,27.98,1.03,39.36,281.96,75.69,3.04,4,53.19,0.443,5,0.005,faible
GN2025-03799,2025-04-06,2025,4,14,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.96,21.52,28.15,0.11,21.40,46.98,61.11,10.51,2,39.50,0.333,3,0.003,faible
GN2025-03800,2025-05-20,2025,5,21,Mamou,Mamou,montagneux,10.38000,-12.09000,26.46,22.98,30.46,1.47,6.31,44.69,71.94,6.18,3,35.24,0.237,5,0.005,faible
GN2025-03801,2025-11-01,2025,11,44,Mamou,Pita,montagneux,11.06000,-12.40000,24.58,20.56,28.20,0.30,86.32,368.02,80.85,8.63,4,72.25,0.709,5,0.005,moyen
GN2025-03802,2025-11-16,2025,11,46,Nzérékoré,Beyla,forestier,8.69000,-8.65000,26.19,23.06,30.62,0.37,121.69,834.04,78.70,9.70,5,94.63,0.914,15,0.015,eleve
GN2025-03803,2025-07-29,2025,7,31,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,26.28,22.44,30.67,2.75,314.20,1322.38,78.26,4.66,6,98.00,1.000,11,0.012,eleve
GN2025-03804,2025-04-17,2025,4,16,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.98,22.82,30.53,0.03,16.47,178.98,67.17,9.99,1,43.87,0.204,3,0.003,faible
GN2025-03805,2025-04-25,2025,4,17,Nzérékoré,Macenta,forestier,8.54000,-9.47000,27.90,23.59,33.49,0.42,2.79,78.20,59.33,9.58,0,38.86,0.110,6,0.006,faible
GN2025-03806,2025-06-02,2025,6,23,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.41,22.60,30.57,2.97,91.55,434.58,71.72,9.12,6,67.51,0.796,13,0.014,eleve
GN2025-03807,2025-08-05,2025,8,32,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.89,20.90,30.22,21.21,254.70,955.38,67.19,8.43,6,91.69,1.000,10,0.011,eleve
GN2025-03808,2025-11-09,2025,11,45,Conakry,Conakry,côtier,9.54000,-13.68000,27.56,23.94,32.34,13.38,104.70,1084.53,75.23,10.15,7,98.00,0.971,18,0.021,eleve
